Test_code,Description,Description_orig,Read_code,Sample_type,Units,dtUpdated,recordCount_ML,recordCount_preML,dtRecordCount,dtCreated,dtLastTest_ML,commonCode,commonCodeStatus,hb_extract,maxResult,minResult,frequency
UBBC,NULL,NULL,NULL,NULL,NULL,2012-03-02,3,NULL,2013-03-19,NULL,2011-12-14,NULL,NULL,T,747,243,3
UAMS ,URINE AMYLASE                           ,URINE AMYLASE                           ,46T7.,U,U/L,2012-03-02,1040,NULL,2013-03-19,NULL,2012-11-24,AMYLASE,1,T,15450,0,743
UCOR ,URINE CORTISOL                          ,URINE CORTISOL                          ,46TJ.,U,nmol/d,2012-03-02,1560,21,2013-03-19,NULL,2012-12-03,CORTISOL,1,T,11311,1,1676
UAU,Amylase (Urine),Amylase (Urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,71,71,4
UAA,Amino Acid Chromatog. (Urine),Amino Acid Chromatog. (Urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,123456789,123456789,3133
UAMS,Urine amylase,URINE AMYLASE,46T7.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,15450,0,743
UCOR,24 hour urine cortisol output,URINE CORTISOL,46TJ.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,11311,1,1676
UB2M,B2-MICROGLOBULIN (URINE),NULL,467F.,U,mg/L,2012-03-02,16,NULL,2013-03-19,NULL,2012-11-21,NULL,NULL,T,125.4,0.1,20
UBIC ,URINE BICARBONATE                       ,URINE BICARBONATE                       ,46MR.,U,mmol/L,2012-03-02,48,NULL,2013-03-19,NULL,2012-05-23,BICARBONATE,1,T,54,1,51
UALCR,ALB/CREAT RATIO,ALB/CREAT RATIO,NULL,NULL,NULL,2012-03-02,NULL,640,2012-03-02,NULL,NULL,ACR,4,T,265,0,640
UAC,URINE ALBUMIN CREATININE RATIO,Urine Albumin Creatinine Ratio,NULL,U,NULL,2013-05-14,71013,NULL,2013-03-19,NULL,2013-02-08,ACR,4,T,90680,0,292120
UC   ,URINE CREATININE                        ,URINE CREATININE                        ,46M7.,U,mmol/L,2012-03-02,68017,NULL,2013-03-19,NULL,2010-04-30,CREATININE,1,T,7644,0,67802
UB2M,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,125.4,0.1,20
UBJ,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,2013-03-19,2013-03-19,2013-02-04,NULL,NULL,T,13.67,0.01,11171
UBIL      ,URINE BILIRUBIN,URINE BILIRUBIN,NULL,U,NULL,2012-03-02,13,3,2013-03-19,NULL,2012-12-12,BILIRUBIN,1,T,0,0,19
UBJ,Bence-Jones,Bence-Jones,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,13.67,0.01,11171
UAC,Albumin (Urine),Albumin (Urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ALBUMIN,NULL,F,90680,0,292120
UBIL,Urinary Bilirubin,Urinary Bilirubin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,0,0,19
UCE,NULL,NULL,NULL,NULL,mmol/L,NULL,111,NULL,2013-03-19,2013-03-19,2013-02-08,NULL,NULL,T,1415,0,236274
UCE,Creatinine (Urine),Creatinine (Urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1415,0,236274
UCCR,NULL,NULL,NULL,NULL,mmol/mmol,NULL,2,NULL,2013-03-19,2013-03-19,2012-11-21,NULL,NULL,T,0.88,0.07,10
UCO,URINE COBALT SCREEN,NULL,,U,,2012-03-02,2,NULL,2012-03-07,NULL,2004-09-16,NULL,NULL,T,NULL,NULL,4
UCA  ,URINE CALCIUM                           ,URINE CALCIUM                           ,46P4.,U,mmol/L,2012-03-02,3803,41,2013-03-19,NULL,2012-12-13,CALCIUM,1,T,52,0,3992
UALC ,URINE ALCOHOL                           ,URINE ALCOHOL                           ,46Q2.,U,,2012-03-02,14664,NULL,2013-03-19,NULL,2012-12-21,ALCOHOL,1,T,4.033,0,19130
UCORT,URINE CORTISOL,URINE CORTISOL,NULL,U,NULL,2012-03-02,NULL,884,2012-03-02,NULL,NULL,CORTISOL,1,T,22660,0,884
UCL  ,URINE CHLORIDE                          ,URINE CHLORIDE                          ,46ML.,U,mmol/L,2012-03-02,661,2,2013-03-19,NULL,2012-12-17,CHLORIDE,1,T,282,3,747
UCA,Urine calcium,URINE CALCIUM,46P4.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,52,0,3992
UALC,Urine ethanol,URINE ALCOHOL,46Q2.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,4.033,0,19130
UCOT,Cotinine (Urine),Cotinine (Urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,1
UCL,Chloride (urine),Chloride (urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,282,3,747
UCT,Cortisol (urine),Cortisol (urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,371,2,26
UCALC,CALCIUM,CALCIUM,NULL,NULL,NULL,2012-03-02,NULL,444,2012-03-02,NULL,NULL,CALCIUM,1,T,15.04,0,444
UCAN,URINE CANNABINOIDS                      ,URINE CANNABINOIDS                      ,44q5.,U,,2012-03-02,38917,15190,2013-03-19,NULL,2012-12-21,CANNABINOIDS,1,T,9999,0,59990
UCAN,Urine cannabinoids screen test,URINE CANNABINOIDS,44q5.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,9999,0,59990
UCTN,NULL,NULL,NULL,NULL,NULL,2012-03-02,7,NULL,2012-03-07,NULL,2011-04-12,NULL,NULL,T,4868,670,7
UCRCL,URINE CREATININE,URINE CREATININE,NULL,U,NULL,2012-03-02,NULL,3940,2012-03-02,NULL,NULL,CREATININE,1,T,29.1,0.1,3940
UCR,URINE CREATININE,URINE CREATININE,,U,nmol/mmo,2012-03-02,2,2467,2012-03-07,NULL,2004-09-16,CREATININE,1,T,7000,0.1,2471
UALA,NULL,NULL,NULL,NULL,NULL,2012-03-02,3,NULL,2013-03-19,NULL,2012-06-14,NULL,NULL,T,NULL,NULL,4
UDOP,URINE DOPAMINE                          ,URINE DOPAMINE                          ,46L3.,U,nmol/L,2012-03-02,12296,1093,2013-03-19,NULL,2012-12-13,DOPAMINE,1,T,143080,0,14753
UCRE      ,URINE CREATININE                        ,URINE CREATININE                        ,46M7.,U,mmol/L,2012-03-02,98429,1434,2013-03-19,NULL,2012-12-21,CREATININE,1,T,6536,0,106372
THIOPURINE METHYL TRANSFERASE,Thiopurine Methyl Transferase,Thiopurine Methyl Transferase,44Cd.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,48,16,110
UCC,Calcium (Urine),Calcium (Urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,20.37,0.02,471
UDOP,Urine dopamine,URINE DOPAMINE,46L3.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,143080,0,14753
UCRE,Urine creatinine,URINE CREATININE,46M7.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CREATININE,NULL,F,6536,0,106372
UECALC,URINE CALCIUM EXCRETION,URINE CALCIUM EXCRETION,NULL,U,NULL,2012-03-02,NULL,223,2012-03-02,NULL,NULL,CALCIUM,1,T,15.55,0.1,223
UECR,URINE CREATININE EXCRETE,URINE CREATININE EXCRETE,NULL,U,NULL,2012-03-02,NULL,1215,2012-03-02,NULL,NULL,CREATININE,1,T,37.8,0,1215
UCU  ,URINE COPPER                            ,URINE COPPER                            ,46P2.,U,umol/L,2012-03-02,250,31,2013-03-19,NULL,2012-09-07,COPPER,1,T,38.9,0,364
UCU,Urine copper,URINE COPPER,46P2.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,38.9,0,364
UEMG,URINE MAGNESIUM EXCR.,URINE MAGNESIUM EXCR.,NULL,U,NULL,2012-03-02,NULL,70,2012-03-02,NULL,NULL,MAGNESIUM,1,T,15.96,0.53,70
UEPHOS,URINE PHOSPHATE EXCRETION,URINE PHOSPHATE EXCRETION,NULL,U,NULL,2012-03-02,NULL,80,2012-03-02,NULL,NULL,PHOSPHATE,1,T,63.93,0.62,80
UEPR,URINE PROTEIN EXCRETION,URINE PROTEIN EXCRETION,NULL,U,NULL,2012-03-02,NULL,4136,2012-03-02,NULL,NULL,PROTEIN,1,T,46.9,0,4136
UFAT ,URINE LIPID                             ,URINE LIPID                             ,4QA..,U,,2012-03-02,1,NULL,2012-03-07,NULL,2002-02-26,NULL,NULL,T,NULL,NULL,2
UIGG ,URINE IMMUNOGLOBULIN G                  ,URINE IMMUNOGLOBULIN G                  ,43J3.,U,g/L,2012-03-02,1,60,2012-03-07,NULL,2007-01-08,IMMUNOGLOBULIN,1,T,1.9,0.01,61
UHCG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,2
UHG  ,URINE MERCURY                           ,URINE MERCURY                           ,46P5.,U,nmol/...,2012-03-02,46,4,2013-03-19,NULL,2012-11-06,NULL,NULL,T,23.6,0.1,69
UGAA,NULL,NULL,NULL,NULL,NULL,2012-03-02,8,NULL,2013-03-19,NULL,2012-06-20,NULL,NULL,T,936,81,10
UHG,Mercury (urine),Mercury (urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,23.6,0.1,69
UK   ,URINE POTASSIUM                         ,URINE POTASSIUM                         ,46M3.,U,mmol/L,2012-03-02,14299,947,2013-03-19,NULL,2012-12-21,POTASSIUM,1,T,247,0,15522
UHC,5-HIAA,5-HIAA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,3100,3.8,200
UK,Urine potassium,URINE POTASSIUM,46M3.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,247,0,15522
UGL,Glucose (Urine),Glucose (Urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,3
UHGH,Growth Hormone (urine),Growth Hormone (urine),46LJ.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,9.1,1.6,8
UMG  ,URINE MAGNESIUM                         ,URINE MAGNESIUM                         ,46P1.,U,mmol/L,2012-03-02,1967,168,2013-03-19,NULL,2012-10-18,MAGNESIUM,1,T,43.8,0.02,1843
UNL,Specimen unlabelled,Specimen unlabelled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,1571
UMC,Magnesium (Urine),Magnesium (Urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,14.1,0.02,60
UPHO ,URINE PHOSPHATE                         ,URINE PHOSPHATE                         ,46M9.,U,mmol/L,2012-03-02,1640,42,2013-03-19,NULL,2012-12-17,PHOSPHATE,1,T,161,0,1525
UNLA      ,NULL,NULL,NULL,NULL,NULL,2012-03-02,NULL,5,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,5
UPHO,Urine inorganic phosphate,URINE PHOSPHATE,46M9.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,161,0,1525
UP24,URINE G/D (CODE 216) = [215]*([220]/1000),URINE g/d (CODE 216) = [215]*([220]/1000),NULL,U,NULL,2012-03-02,NULL,222,2012-03-02,NULL,NULL,NULL,NULL,T,15.73,0,222
UMAG,MAGNESIUM,MAGNESIUM,NULL,NULL,NULL,2012-03-02,NULL,26,2012-03-02,NULL,NULL,MAGNESIUM,1,T,6.06,0,26
UPROT,URINE  G/L (CODE 215),URINE  g/L (CODE 215),NULL,U,NULL,2012-03-02,NULL,267,2012-03-02,NULL,NULL,NULL,NULL,T,48,0,267
UMU,Mucopolysaccharide,Mucopolysaccharide,46T3.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,71,0.8,132
UREA      ,UREA                                    ,UREA                                    ,44J9.,B,mmol/L,2012-03-02,5455826,1070663,2013-03-19,NULL,2012-12-21,UREA,1,T,897,0,7946604
UPR,URINE PROTEIN,URINE PROTEIN,NULL,U,NULL,2012-03-02,NULL,8577,2012-03-02,NULL,NULL,PROTEIN,1,T,2781,0,8577
UFIX ,IMMUNOFIXATION (URINE)                  ,IMMUNOFIXATION (URINE)                  ,43R2.,U,,2012-03-02,5755,2,2013-03-19,NULL,2012-12-17,IMMUNOFIXATION,1,T,3,3,7614
UNA       ,URINE SODIUM                            ,URINE SODIUM                            ,46M4.,U,mmol/L,2012-03-02,16019,1000,2013-03-19,NULL,2012-12-21,SODIUM,1,T,693,0,18258
UREA,Serum urea level,UREA,44J9.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,897,0,7946604
UR,NULL,NULL,NULL,NULL,mmol/L,NULL,110,NULL,2013-03-19,2013-03-19,2013-02-11,NULL,NULL,T,191.5,0,1735411
UPB,Porphobilinogen (qual),Porphobilinogen (qual),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,56
URATE,SERUM MMOL/L (CODE 126),SERUM mmol/L (CODE 126),NULL,S,NULL,2012-03-02,NULL,10375,2012-03-02,NULL,NULL,NULL,NULL,T,1.32,0,10375
UREA,Urea,Urea,44J9.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,897,0,7946604
UFIX,Urine immunofixation,IMMUNOFIXATION (URINE),43R2.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,3,3,7614
UPO,Porphyrins (Urine),Porphyrins (Urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,7357,7357,174
UR,Urea,Urea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,191.5,0,1735411
URBIL,URINE (CODE 158),URINE (CODE 158),NULL,U,NULL,2012-03-02,NULL,6,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,6
UMYO      ,URINE MYOGLOBIN,URINE MYOGLOBIN,NULL,U,NULL,2012-03-02,NULL,2,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,2
UPQT,NULL,NULL,NULL,NULL,NULL,2012-03-02,7,NULL,2013-03-19,NULL,2012-09-23,NULL,NULL,T,NULL,NULL,11
UPUR,NULL,NULL,NULL,NULL,NULL,2012-03-02,1,NULL,2012-03-07,NULL,2011-06-01,NULL,NULL,T,NULL,NULL,1
UNC,NULL,NULL,NULL,NULL,mmol/L,NULL,1,NULL,2013-03-19,2013-03-19,2013-02-08,NULL,NULL,T,1381,4,2510
UREA   *,UREA,UREA,NULL,NULL,NULL,2012-03-02,NULL,24051,2012-03-02,NULL,NULL,UREA,1,T,722,0.1,24051
UREA (TIMED URINE),Urea (timed urine),Urea (timed urine),46MK.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,596.6,0,509
UNC,Sodium (Urine),Sodium (Urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1381,4,2510
UNOR,URINE NORADRENALINE                     ,URINE NORADRENALINE                     ,46L2.,U,nmol/L,2012-03-02,12296,1090,2013-03-19,NULL,2012-12-13,NORADRENALINE,1,T,36958,0,14750
UNOR,Urine noradrenalin,URINE NORADRENALINE,46L2.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,36958,0,14750
UNA,Urine sodium,URINE SODIUM,46M4.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,693,0,18258
UPHOS,URINE PHOSPHATE,URINE PHOSPHATE,NULL,U,NULL,2012-03-02,NULL,208,2012-03-02,NULL,NULL,PHOSPHATE,1,T,54.7,0.16,208
URE2      ,UREA REPEAT,UREA REPEAT,NULL,NULL,NULL,2012-03-02,NULL,7264,2012-03-02,NULL,NULL,UREA,1,T,87,0,7264
UHIS ,METHYL HISTAMINE                        ,METHYL HISTAMINE                        ,46TM.,U,ng/umol,2012-03-02,6,NULL,2012-03-07,NULL,2002-06-12,NULL,NULL,T,113,17.9,9
UREA-U,URINE MMOL/L (CODE 209),URINE mmol/L (CODE 209),NULL,U,NULL,2012-03-02,NULL,80,2012-03-02,NULL,NULL,NULL,NULL,T,542,24,80
UOSM ,URINE OSMOLALITY                        ,URINE OSMOLALITY                        ,46MB.,U,mmol/kg,2012-03-02,12378,7,2013-03-19,NULL,2012-12-21,OSMOLALITY,1,T,1451,0,13382
UJB  ,STUDY MARKER (URINE)                    ,STUDY MARKER (URINE)                    ,,U,,2012-03-02,1222,NULL,2012-03-07,NULL,2010-03-11,STUDY,1,T,NULL,NULL,1109
UREA-U2,URINE MMOL/D (CODE 210) = [209]*([220]/1000),URINE mmol/d (CODE 210) = [209]*([220]/1000),NULL,U,NULL,2012-03-02,NULL,71,2012-03-02,NULL,NULL,NULL,NULL,T,1192.4,52.8,71
UOSM,Urine osmolality,URINE OSMOLALITY,46MB.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1451,0,13382
UKC,Potassium (Urine),Potassium (Urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,200,2,618
URED,Reducing Substances (Urine),Reducing Substances (Urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,75
UPH  ,URINE PH                                ,URINE pH                                ,46A..,U,,2012-03-02,113,2,2013-03-19,NULL,2013-02-08,PH,1,T,10.9,3,57863
UOS,NULL,NULL,NULL,NULL,mmol/kg,NULL,1,NULL,2013-03-19,2013-03-19,2013-02-08,NULL,NULL,T,1857,39,3184
URIC      ,URATE                                   ,URATE                                   ,44K5.,B,mmol/L,2012-03-02,209959,41275,2013-03-19,NULL,2012-12-21,URATE,1,T,2970,0,268946
UPH,Urine pH,Urine pH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,10.9,3,57863
URIC,Serum urate level,44K5.,URATE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,2970,0,268946
UOS,Osmolality (Urine),Osmolality (Urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1857,39,3184
UP   ,URINE PROTEINS                          ,URINE PROTEINS                          ,46N..,U,mg/L,2012-03-02,73472,129,2013-03-19,NULL,2010-04-30,PROTEIN,1,T,148700,0,73184
URIC ACID,Uric acid,Uric acid,44K5.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,2.662,0.018,21461
UREA (URINE),Urea (Urine),Urea (Urine),46M6.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,969.4,10,733
UPORPH,URINE (CODE 162),URINE (CODE 162),NULL,U,NULL,2012-03-02,NULL,7,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,7
URIC ACID (TIMED URINE),Uric acid (timed urine),Uric acid (timed urine),46MJ.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,11.77,0.26,93
URINARY ALB/CREAT,Urinary Alb/Creat,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ACR,NULL,F,9473.7,0,6378
URINARY BILIRUBIN,Urinary Bilirubin,Urinary Bilirubin,46R5.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,2
URINARY CORTISOL/CREATININE,Urinary Cortisol/Creatinine,Urinary Cortisol/Creatinine,46LL.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,106.2,2,50
URINARY DPD/CR RATIO,Urinary DPD/Cr Ratio,Urinary DPD/Cr Ratio,44lN.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,7,3.8,2
URINARY STEROID PROFILE,Urinary steroid profile,Urinary steroid profile,46J8.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,33
URINE PH,Urine pH,Urine pH,46A..,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,10,4.5,16968
URINE_GL  ,URINE GLUCOSE,(Ninewells Diabetes Clinic Only),NULL,U,NULL,2012-03-02,NULL,5585,2012-03-02,NULL,NULL,GLUCOSE,1,T,6,1,5585
URINE_PR  ,(NINEWELLS DIABETES CLINIC ONLY),(Ninewells Diabetes Clinic Only),NULL,NULL,NULL,2012-03-02,NULL,54080,2012-03-02,NULL,NULL,PROTEIN,NULL,T,6,1,54080
URIN_BLOOD,(NINEWELLS DIABETES CLINIC ONLY),(Ninewells Diabetes Clinic Only),NULL,NULL,NULL,2012-03-02,NULL,2814,2012-03-02,NULL,NULL,NULL,NULL,T,6,1,2814
URIN_KET  ,(NINEWELLS DIABETES CLINIC ONLY),(Ninewells Diabetes Clinic Only),NULL,NULL,NULL,2012-03-02,NULL,5488,2012-03-02,NULL,NULL,NULL,NULL,T,5,1,5488
URO       ,UROBILINOGEN,UROBILINOGEN,NULL,NULL,NULL,2012-03-02,NULL,3,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,3
UROB,NULL,NULL,NULL,NULL,NULL,2012-03-02,19,NULL,2013-03-19,NULL,2012-06-05,NULL,NULL,T,16,3.2,19
UROBI,URINE (CODE 160),URINE (CODE 160),NULL,U,NULL,2012-03-02,NULL,5,2012-03-02,NULL,NULL,NULL,NULL,T,1,0,5
UROBILINOGEN,Urobilinogen,Urobilinogen,46R7.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,11
UR_ALB    ,URINE ALBUMIN,(Ninewells Diabetes Clinic Only),NULL,U,NULL,2012-03-02,NULL,35234,2012-03-02,NULL,NULL,ALBUMIN,1,T,2501,0,35234
USAS ,SUGAR ABSORPTION STUDY                  ,SUGAR ABSORPTION STUDY                  ,,U,,2012-03-02,1,NULL,2012-03-07,NULL,2000-12-14,STUDY,1,T,NULL,NULL,1
USTE ,URINE STEROID PROFILE                   ,URINE STEROID PROFILE                   ,46J8.,U,,2012-03-02,238,NULL,2013-03-19,NULL,2012-10-31,NULL,NULL,T,NULL,NULL,253
UTAS ,URINE TRYPTASE                          ,URINE TRYPTASE                          ,,U,,2012-03-02,3,NULL,2012-03-07,NULL,2007-11-25,NULL,NULL,T,NULL,NULL,3
UTH  ,URINE THALLIUM                          ,URINE THALLIUM                          ,4Q70.,U,nmol/mmo,2012-03-02,1,1,2012-03-07,NULL,2002-07-23,NULL,NULL,T,0.6,0.6,2
USTE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,253
UTMA ,TRIMETHYLAMINE                          ,TRIMETHYLAMINE                          ,4Q63.,U,,2012-03-02,16,NULL,2013-03-19,NULL,2012-06-15,NULL,NULL,T,19.4,11.7,18
TIME OF COLLECTION,Time of collection,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,53,12,339
TMET,Metadrenaline (timed urine),Metadrenaline (timed urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,106.4,0.2,1478
TMN,WHOLE BLOOD MANGANESE                   ,WHOLE BLOOD MANGANESE                   ,44LV.,B,nmol/L,2012-03-02,480,21,2013-03-19,NULL,2012-12-03,NULL,NULL,T,1284,0,538
TMN,Blood manganese level,WHOLE BLOOD MANGANESE,44LV.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1284,0,538
TNOR,Normetadrenaline (timed),Normetadrenaline (timed),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,62,0.4,1478
TPA  ,VIT B6: PYRIDOXIC ACID                  ,VIT B6: PYRIDOXIC ACID                  ,,B,nmol/L,2012-03-02,99,NULL,2012-03-07,NULL,2001-08-31,NULL,NULL,T,1583,9,99
TPO,NULL,NULL,NULL,NULL,IU/mL,NULL,6,NULL,2013-03-19,2013-03-19,2013-02-08,NULL,NULL,T,130000,0,9498
TPO,Anti Thyroid Peroxidase,Anti Thyroid Peroxidase,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,130000,0,9498
TRIG ,TRIGLYCERIDES,TRIGLYCERIDES                           ,44Q..,B,mmol/L,2012-03-02,447657,73500,2013-03-19,NULL,2012-12-21,TRIG,1,T,173,0,578441
TRIG,Serum triglycerides,TRIGLYCERIDES,44Q..,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,173,0,578441
TUNC,Sodium (timed urine),Sodium (timed urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,387.8,4.1,252
TUPC,Phosphate (timed urine),Phosphate (timed urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,77.8,5.9,35
TUUR,Urea (timed urine),Urea (timed urine),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1201,0,1021
UACR,ACKMB,ACKMB,NULL,NULL,NULL,2012-03-02,NULL,3,2012-03-02,NULL,NULL,CKMB,1,T,16.9,2.4,3
UADR ,URINE ADRENALINE                        ,URINE ADRENALINE                        ,46LD.,U,nmol/L,2012-03-02,12296,1030,2013-03-19,NULL,2012-12-13,ADRENALINE,1,T,3857,0,14690
UADR,Urine free adrenaline level,URINE ADRENALINE,46LD.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,3857,0,14690
UAMY,URINE AMYLASE,URINE AMYLASE,NULL,U,NULL,2012-03-02,NULL,24,2012-03-02,NULL,NULL,AMYLASE,1,T,6825,9,24
UCIT,URINE CITRATE,NULL,46TI.,U,mmol/24h,2012-03-02,136,NULL,2013-03-19,NULL,2012-11-22,NULL,NULL,T,11.73,0.02,281
UCIT,24 hour urine citrate output,URINE CITRATE (24HR),46TI.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,11.73,0.02,281
ULC,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,2013-03-19,2013-03-19,2013-02-04,NULL,NULL,T,NULL,NULL,492
UURIC,URATE,URATE,NULL,NULL,NULL,2012-03-02,NULL,9,2012-03-02,NULL,NULL,URATE,1,T,4.71,2.76,9
UURE ,URINE UREA                              ,URINE UREA                              ,46M6.,U,mmol/L,2012-03-02,10877,29,2013-03-19,NULL,2012-12-21,UREA,1,T,1022,0,11268
VASO ,VASOACTIVE PEPTIDE                      ,VASOACTIVE PEPTIDE                      ,4496,B,ng/L,2012-03-02,194,3,2012-03-07,NULL,2008-02-06,NULL,NULL,T,145,5,197
UURE,Urine urea,URINE UREA,46M6.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1022,0,11268
VB1  ,VITAMIN B1                              ,VITAMIN B1                              ,42ZE.,B,ngTDA/gHb,2012-03-02,43,NULL,2013-03-19,NULL,2012-10-01,VITAMIN B1,1,T,2050,40,234
